,ID,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month,LIMIT_BAL
0,10306,41,7877,11532,13695,2050,804,0,2,1,-1,-1,-1,-1,-1,-1,11532,13740,2050,804,0,0,2,0,120000
0,23010,43,0,0,0,0,0,0,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,90000
0,13419,30,18598,24781,22901,23815,37748,16657,2,2,0,0,0,0,0,0,10000,2015,5000,20000,3000,1210,2,0,220000
0,28675,28,41387,40310,42652,42711,43311,48311,1,2,0,0,0,0,0,0,2000,3000,1500,1000,5000,176,2,0,150000
0,4845,33,57171,56150,57074,50670,50652,51267,1,2,0,0,0,0,0,0,2100,2300,2000,2000,2000,2000,1,0,230000
0,17952,36,158954,139482,139869,139956,141431,149946,2,1,1,2,0,0,0,0,7,6513,6548,5300,11001,0,1,0,170000
0,15300,43,46107,42151,40546,36822,31700,29133,3,1,0,0,0,0,0,0,1700,1700,1500,1100,1200,1200,2,0,270000
0,16810,36,87431,114959,110700,58674,50247,85500,2,1,0,0,0,0,0,0,50005,20010,2481,20000,55827,34675,1,0,220000
0,10570,25,46741,48883,50074,60158,75277,90464,2,2,0,0,0,0,3,3,2900,2000,14455,16560,17000,0,1,0,50000
0,10268,44,18295,3199,6131,7662,19423,28351,1,1,-1,-1,-1,-1,-1,-1,3204,6195,7664,19423,28351,3250,1,0,360000
0,16821,41,20101,20086,20221,19627,18948,0,6,2,0,0,0,2,0,0,1318,1973,1000,600,0,0,1,0,20000
0,4529,31,167358,175635,174261,179026,181658,185523,3,2,0,0,2,2,2,2,11000,3000,7001,5000,6200,10007,2,0,200000
0,9022,51,4667,5910,1630,2326,660,1373,1,1,-2,-2,-2,-2,-2,-2,5914,1630,2326,660,1373,6674,2,0,170000
0,27523,54,1749,3939,7856,3640,3656,6273,3,1,0,0,0,2,0,0,3000,4031,5,16,6005,733,1,1,200000
0,671,34,99568,32326,31840,37075,37662,36904,2,2,2,-1,2,2,2,2,33000,33000,5810,1325,0,3095,2,0,30000
0,22912,37,0,17250,2287,96501,12143,50143,1,1,1,-1,-1,-1,-1,0,17250,3037,96501,12500,38000,0,2,0,500000
0,622,28,340,-120,420,460,460,610,2,2,-1,-1,-1,-1,-1,-1,0,1000,500,460,610,460,2,0,180000
0,28159,35,94561,96683,78479,71121,44698,53230,2,2,0,0,0,0,0,0,6085,3632,5010,7059,30018,59518,2,0,320000
0,9174,35,25989,27100,27868,28430,29077,29540,2,1,0,0,0,0,0,0,1533,1301,863,947,836,915,1,0,30000
0,28500,34,8383,2976,11237,27500,27500,33880,2,2,-2,-2,-2,-1,0,0,2985,11247,27500,0,21380,0,2,0,260000
0,27593,29,49895,48434,47827,28935,28224,27547,2,1,0,0,0,0,0,0,1867,1521,1419,969,997,952,2,1,50000
0,22559,42,1367,2086,2987,5850,2720,4541,2,1,-1,-1,-1,-1,-1,-1,2086,2987,5856,2720,4541,11387,2,0,90000
0,28331,32,-27,72044,10000,0,0,0,3,2,1,-1,0,0,-2,-2,72071,2050,0,0,0,1188,2,0,300000
0,14105,52,0,2879,1395,3261,0,0,1,1,1,-1,-1,-1,-1,-2,742,1395,3261,0,0,0,1,0,380000
0,24193,30,17005,15451,18067,17469,19905,19763,2,1,1,2,2,2,2,2,0,2874,0,2712,1566,818,1,1,20000
0,2718,44,-42,7281,0,0,0,0,1,2,1,-1,-1,-2,-2,-2,7323,0,0,0,0,0,1,0,310000
0,25021,61,390,390,390,780,390,390,3,1,-1,-1,-1,-1,0,-1,390,390,780,0,390,390,1,0,160000
0,15536,41,1296,0,0,0,0,2300,1,2,-1,-1,-2,-2,-2,-2,0,0,0,0,2300,0,1,0,500000
0,12842,29,51620,9070,117140,89524,36772,16157,2,2,-1,-1,-1,0,0,0,9070,117146,1793,959,343,28763,1,0,150000
0,22380,31,518,518,518,518,518,668,2,2,-2,-2,-2,-2,-2,-2,518,518,518,518,668,518,2,0,140000
0,4319,40,73784,73815,53032,29086,93786,92728,3,1,0,0,0,0,0,0,3663,3426,1317,93276,3197,3185,2,0,170000
0,444,27,122923,124653,126355,114881,117213,124793,1,2,0,0,0,0,0,0,5704,5930,4000,4003,10033,4400,2,0,200000
0,24666,45,25829,25121,27988,30515,29738,29126,1,1,1,2,2,2,3,2,0,3600,3300,0,0,1100,1,0,30000
0,24307,30,29161,14908,237367,233819,198890,189064,2,2,0,0,0,0,0,0,1282,233836,6935,5931,19157,5905,1,0,280000
0,17551,40,185696,181236,185410,189069,197736,183299,1,2,2,2,0,0,0,2,0,8600,8300,13257,917,7000,2,1,200000
0,17074,24,0,0,0,0,0,0,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,230000
0,21046,34,5173,10809,8673,11590,5973,5878,3,1,-1,-1,0,0,-1,0,10826,3683,5034,5981,2895,3789,1,0,80000
0,18430,24,35845,36449,37858,38924,41170,40379,2,2,2,0,0,0,0,2,1500,2000,2000,3200,0,1700,2,1,50000
0,28290,36,39125,40169,41461,36901,18499,18244,2,2,2,0,0,0,0,0,2000,2000,2090,1000,648,2000,2,1,50000
0,25648,47,2317,29,2595,1030,-1121,-2452,2,1,-1,-1,-1,-1,-1,-2,3000,3000,1000,897,0,2003,2,1,130000
0,20570,27,690,665,1164,1523,1228,500,2,1,-1,-1,-1,-1,-1,-1,665,1164,1523,1228,500,0,1,0,20000
0,25824,45,2574,390,3889,780,390,390,2,2,-1,-1,-1,-1,0,-1,390,3889,780,0,390,390,2,0,80000
0,29942,45,20638,19834,19387,22574,20483,20121,2,2,0,0,0,0,2,0,1314,1340,5000,0,729,793,1,0,50000
0,746,38,21310,22957,24266,25556,29949,34434,3,2,0,0,0,0,0,0,2000,2000,2000,5000,5000,5000,1,0,170000
0,10168,22,528,0,264,264,264,264,2,2,-1,-1,-1,-1,-1,-1,0,264,264,264,264,1056,2,1,10000
0,6604,40,22065,23382,21522,8815,4280,0,2,1,0,0,0,0,0,0,2000,1128,4280,0,0,0,2,0,200000
0,19040,26,13890,15374,16141,15593,15908,16757,1,2,1,2,2,2,0,0,2000,1300,0,564,1100,1000,2,1,30000
0,15469,37,0,0,0,0,0,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,360000
0,21370,56,48895,49455,49245,48657,20050,17376,2,1,0,0,0,0,0,0,1775,2070,1232,625,585,560,1,0,50000
0,11875,31,30841,34336,33489,35615,38027,39239,3,2,2,2,2,0,0,0,4000,0,3000,3000,2000,3000,1,0,60000
0,23492,33,29666,29033,29345,29125,29859,29016,3,1,0,0,0,0,0,0,1763,1676,1456,1190,1056,1592,2,0,30000
0,24493,39,51496,51588,51869,52999,52096,52704,3,2,0,0,0,0,0,0,1838,2000,2468,1850,1909,1902,1,0,180000
0,27393,46,116988,114956,114531,106467,106967,109245,2,1,0,0,0,0,0,0,4200,5555,4000,4000,4000,4200,1,0,160000
0,10337,57,20104,19887,19486,19501,19274,19703,2,2,0,0,0,0,0,0,3000,1500,1600,900,900,600,1,0,20000
0,18598,26,15079,5018,6701,54574,983,25580,1,2,-1,-1,-1,-1,-1,-1,5018,6701,54579,983,25580,26738,2,0,150000
0,16936,52,150603,153900,0,0,0,0,2,1,0,0,0,-2,-2,-2,7000,0,0,0,0,0,1,0,200000
0,14513,30,0,1000,1000,0,0,0,2,2,-2,-1,2,2,-2,-2,1000,0,0,0,0,0,1,0,360000
0,21165,36,182,1407,0,2458,2458,2458,2,2,-1,-1,-1,-1,0,0,1407,0,2458,0,0,0,1,0,230000
0,3099,50,38499,39216,15554,8704,8904,4687,3,1,0,0,0,0,0,0,1743,1021,200,200,100,0,2,0,50000
0,20653,27,10846,10533,10225,9912,11444,10975,2,1,4,4,3,2,2,3,0,0,0,1700,0,0,1,1,30000
0,18903,28,1019,1672,836,836,836,1517,2,1,-1,-1,-1,2,-1,-1,1672,836,0,836,1517,1394,2,0,50000
0,19527,33,71174,66228,39379,13409,40854,2930,2,2,0,0,0,0,0,-1,2290,1304,1000,29485,2930,0,2,0,280000
0,11080,41,76828,77371,85154,84914,83097,1308,2,1,0,0,0,0,0,2,4000,10200,2100,2850,0,72375,2,0,100000
0,29890,37,71934,78695,80831,81589,83546,85362,2,1,0,0,0,0,0,0,8000,4000,3000,3300,3300,4000,1,0,340000
0,24755,41,51449,52260,40893,81308,41463,40045,2,3,0,0,0,0,0,0,1700,1679,1640,1449,1454,1466,1,1,50000
0,3309,21,7888,8987,9604,9800,10000,0,2,2,0,0,0,0,0,0,1383,1000,196,200,1000,0,2,0,10000
0,2716,31,34644,33669,19124,18117,18496,18880,2,1,1,2,0,0,0,0,0,1597,649,671,691,700,2,0,50000
0,4926,42,24317,28401,30910,30155,30389,30418,2,1,0,0,0,2,0,0,4491,3000,0,1068,2257,0,1,0,30000
0,13639,29,191059,197548,203823,216971,223048,228755,1,2,0,0,0,0,0,0,10000,10000,17000,10000,10000,8000,2,0,240000
0,24474,49,1190,2988,390,1489,2140,1190,1,2,-1,-1,-1,-1,-1,-1,2988,390,1489,2140,1190,1190,1,0,340000
0,12101,41,39606,40679,39730,42148,44509,45643,2,1,1,2,2,2,2,2,2000,0,3400,3200,2000,2000,1,0,120000
0,24513,36,198,1979,500,55176,5950,289,1,2,-2,-2,-2,-2,-2,-2,1979,500,55176,5950,289,6757,1,0,280000
0,5860,27,0,0,0,0,0,0,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,20000
0,13145,49,2222,390,390,390,721,331,2,1,-1,2,-1,-1,-1,0,0,390,390,721,0,461,2,1,80000
0,19141,37,27720,14413,13484,6714,-319,3583,2,1,0,0,0,0,0,-1,5000,5017,5000,0,6774,0,2,0,160000
0,10654,26,26847,26883,27180,27035,27390,28045,2,2,0,0,0,0,0,0,1500,1500,1000,1500,2000,1000,2,0,210000
0,2162,52,236171,228951,220826,191655,162435,132093,1,1,0,0,0,0,0,0,8500,7800,6665,5670,4461,3100,1,0,360000
0,2624,38,25994,27173,44285,45433,3952,3723,2,2,0,0,0,0,0,-1,1994,19462,3000,302,3723,15462,1,0,100000
0,28035,29,8454,14570,21897,4316,771,2888,1,2,0,-1,0,-1,-1,-1,14581,11139,15347,793,7390,1436,2,0,310000
0,14934,31,20824,21960,20885,19949,23031,27176,2,1,0,0,0,0,0,0,5004,5000,795,5000,5000,10000,2,0,480000
0,25092,55,127480,130168,134080,126996,127820,130325,1,1,0,0,0,0,0,0,4810,6164,6069,4425,4412,4123,1,0,300000
0,10768,34,3600,-4,-4,752,0,2718,3,1,-2,-2,-2,-1,-1,-1,4,0,756,0,2718,2722,2,0,200000
0,16012,37,5583,3946,0,0,0,0,2,2,-2,-2,-2,-2,-2,-2,3946,0,0,0,0,0,2,0,80000
0,11405,24,36904,34372,38496,37580,38820,39693,1,2,0,0,0,2,0,0,1600,6700,0,2000,1700,1400,1,0,40000
0,8942,30,101832,92396,84297,49681,46224,44800,2,2,0,0,0,0,0,0,5000,4000,2029,2000,2500,1300,1,0,230000
0,7753,44,149229,138487,127516,124530,120937,67711,3,2,4,3,2,0,0,0,0,0,6000,5067,1548,120862,1,1,120000
0,28884,40,0,0,0,0,280,0,2,1,1,-2,-2,-2,-1,-1,0,0,0,280,0,0,2,0,300000
0,8491,21,4797,6457,6154,6154,6280,0,3,2,0,0,2,0,0,0,2400,0,0,126,0,0,1,0,10000
0,14217,38,64839,65184,69361,69836,71179,69484,1,1,0,0,0,2,2,2,2400,5700,2600,3000,0,2800,2,1,70000
0,26149,36,82177,89893,80774,80082,78545,76742,2,2,2,2,2,0,0,0,10096,0,3800,3125,2783,3000,2,1,80000
0,26757,27,81861,81446,82907,84832,87123,85363,2,2,0,0,0,0,0,0,15000,4000,4000,4000,3000,3000,1,0,240000
0,21386,53,9527,42908,42108,30610,32396,31743,1,1,0,-1,0,0,0,2,42908,2400,1900,2600,0,2700,1,0,80000
0,20757,46,27324,30108,32515,31698,33581,32772,2,1,2,2,2,3,2,3,3573,3206,0,2700,0,0,1,1,40000
0,12345,53,18663,18080,18986,18390,17954,18654,2,1,1,3,2,3,2,0,0,1500,0,0,1000,692,2,1,30000
0,678,28,71989,122129,147936,149573,152574,156323,1,2,0,0,0,0,0,0,52129,30000,6000,6000,7000,10000,1,0,200000
0,17293,36,157424,161596,166680,170691,14988,16776,1,1,0,0,0,0,0,0,6000,6500,6000,1000,2000,2012,2,0,280000
0,28714,37,454,2015,3603,16158,0,836,1,2,-1,-1,-1,-1,-1,-1,2500,3700,16200,0,836,1589,2,0,200000
0,29307,26,581,581,581,581,581,581,2,2,-1,-1,-1,-1,-1,-1,581,581,581,581,581,581,1,0,50000
0,19277,41,101316,104930,106053,108641,48519,33448,3,1,0,0,0,0,0,0,5300,4300,4800,2500,2000,2000,2,0,110000
0,14048,30,150693,154424,148564,105858,105075,107358,2,1,0,0,0,0,0,0,7000,7000,4000,4000,4000,4000,1,0,170000
0,23049,32,339410,324469,324109,287932,287892,276902,2,1,2,0,0,0,0,0,11500,11129,10300,11098,11200,12000,2,0,440000
0,17958,39,29997,592,1049,-25,-25,-25,2,1,-1,-1,-2,-2,-2,-2,598,1057,0,0,0,0,1,0,300000
0,13393,25,23794,22588,20376,10203,9868,9700,1,2,0,0,0,0,0,0,1398,1136,483,340,368,300,2,0,50000
0,7455,29,121805,120933,120629,116316,117358,118560,1,2,0,0,0,0,0,0,4600,4300,4200,4219,4500,7600,2,0,120000
0,17722,50,21794,12574,12608,-134,22466,1969,1,1,-1,-1,-1,-1,-1,-1,12610,12694,0,22600,16837,0,2,0,500000
0,5675,41,97031,96919,93277,97576,94742,95578,2,1,2,2,2,2,2,0,3500,0,7000,0,3600,4000,2,1,100000
0,13688,34,744,2291,2197,3934,5541,3141,1,2,-1,-1,-1,-1,-1,-1,2297,2203,3957,5557,3150,3056,1,0,320000
0,19131,30,15979,17414,16846,20559,19933,21454,1,2,2,2,2,2,2,2,2000,0,4000,0,2000,0,2,1,90000
0,24211,31,25856,13737,7716,25732,46671,26516,1,2,-2,-2,-2,-2,-2,-2,13737,7716,25740,46684,26516,56017,1,0,70000
0,9947,26,23064,25479,24705,25202,26608,25926,2,2,2,2,2,0,0,2,3100,0,791,1699,0,1000,2,1,30000
0,665,32,24114,25417,28777,29107,29693,30456,2,1,0,0,0,2,2,2,2000,4110,1100,1200,1400,0,2,0,40000
0,7626,48,19590,19120,18932,18749,18620,18668,3,3,0,0,0,0,0,0,1308,1593,800,700,741,531,2,0,20000
0,6797,47,27609,30791,29913,30461,0,0,3,1,0,0,2,0,0,-2,3630,0,1300,0,0,0,1,0,30000
0,22417,39,108879,111115,107185,108569,112541,114885,2,2,2,2,2,0,0,2,5500,0,5399,8000,5000,0,2,0,130000
0,14199,50,19061,49738,49986,8771,8628,7464,2,1,-1,-1,0,0,0,0,52498,1906,278,352,448,200,1,0,50000
0,21760,24,48393,49405,50934,7728,8390,48679,2,2,0,0,0,0,0,0,1814,2343,1137,799,41933,1943,2,1,50000
0,9909,35,0,0,0,3602,1197,0,2,1,1,-2,-2,-1,-1,-1,0,0,3602,1197,0,474,2,0,360000
0,2794,44,0,664,62791,48598,50078,36050,2,2,1,-1,-1,0,0,0,664,65791,2000,2100,2000,0,2,0,250000
0,5036,45,337135,373869,366338,374255,409777,527566,2,1,0,0,2,0,0,2,44000,0,14000,42000,126000,18000,1,0,400000
0,16826,44,20439,6882,2456,1537,1642,110,2,2,0,0,0,-1,-1,0,1068,1007,1741,1646,100,0,1,1,100000
0,22828,42,44198,10132,16932,13088,28540,11860,3,1,-1,-1,-1,-1,-1,-1,10132,16932,13088,28540,11860,3978,2,0,400000
0,14006,35,143839,117883,100809,104716,101568,92150,1,1,0,0,0,0,2,0,4844,5095,7229,0,2843,1200,1,0,500000
0,26956,40,11671,10030,8132,8402,4585,3551,2,1,0,0,0,0,0,0,1810,1151,2029,1003,112,173,1,0,240000
0,24768,39,59999,61205,62620,63870,64114,65932,2,1,2,0,0,0,0,0,2800,3000,2901,2500,3000,5202,1,1,80000
0,20024,30,144807,162326,168186,175369,178156,189259,1,2,0,0,0,0,0,0,20000,10000,10000,7200,14000,7200,2,0,250000
0,9425,31,32632,34099,35525,38820,38066,39681,1,2,0,0,0,0,2,0,2000,2000,3900,0,2400,1500,2,1,60000
0,28422,32,11175,14181,70042,20739,7469,5963,2,2,-2,-2,-2,-2,-2,-2,14181,70505,20749,7469,5997,1978,2,0,130000
0,17540,47,27119,29243,31037,30908,29969,29488,2,1,0,0,2,2,2,2,2894,2559,800,600,1000,0,2,0,30000
0,25750,43,126965,130067,129385,96775,98071,97743,3,1,0,0,0,0,0,0,6739,5540,4403,3814,3562,4021,2,1,130000
0,7397,37,2681,1273,2192,430,430,6136,2,1,-1,2,-1,-1,-1,-1,0,2192,430,430,6136,2923,2,1,200000
0,15448,26,15481,18004,19121,18521,18615,19015,2,2,0,0,2,2,0,0,3100,1700,0,700,700,860,1,1,20000
0,18709,27,49964,50000,0,0,0,0,1,2,0,0,0,-2,-2,-2,1000,0,0,0,0,0,2,0,130000
0,11799,27,28387,36276,17445,15575,8075,-589,1,2,0,0,0,0,0,0,10000,1031,4050,4000,0,0,2,0,50000
0,27027,46,0,0,1656,1400,0,0,1,1,-2,-2,-2,-2,-2,-2,0,1656,1400,0,0,0,1,0,500000
0,12732,36,65767,74474,78652,76790,78400,79996,1,1,2,2,2,2,0,0,9813,6000,0,3001,3058,2866,2,1,130000
0,16088,32,1249,0,0,0,1178,1692,2,1,-2,-2,-2,-2,-2,-2,0,0,0,1178,1692,810,2,1,260000
0,14680,38,5221,6875,5129,14997,2996,5525,1,1,-1,-1,-1,-1,-1,-1,6877,5129,17653,2996,6143,3538,2,0,200000
0,6861,42,87815,79072,59852,60761,62425,63982,2,1,0,0,0,0,0,0,3800,3000,2500,2800,3000,2000,1,0,180000
0,14497,56,26344,26382,27046,27187,27372,27549,2,1,0,0,0,0,0,0,1446,1500,960,1000,1027,860,1,1,60000
0,3248,28,111840,114252,115306,112404,114269,116332,2,2,2,2,2,2,0,0,5300,3600,0,3400,3500,4494,2,1,120000
0,10487,41,0,0,0,0,0,0,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,1433,2,0,200000
0,3803,48,282,61573,32122,31423,2914,1470,1,1,-1,-1,2,0,0,-1,62773,0,0,0,1470,58587,1,0,60000
0,9844,45,17074,28137,32602,9462,8835,8054,2,1,0,0,0,0,0,0,15000,5000,5000,5000,5000,1500,2,0,270000
0,21174,47,-18,6390,8833,9906,14239,9562,3,2,1,-1,-1,-1,-1,-1,6408,8840,9954,14285,9584,26023,1,0,430000
0,21823,26,1728,1539,2703,1650,0,0,3,2,-1,2,-1,2,2,-2,0,2703,0,0,0,0,2,0,180000
0,16142,39,69830,68108,70415,74443,75527,77171,3,1,1,2,2,2,2,2,0,3400,5800,2900,3000,3100,2,0,120000
0,5098,31,127609,76057,75377,68277,72042,65921,2,1,0,0,0,2,2,2,6000,6000,0,4800,0,2226,2,0,280000
0,3087,24,300,300,300,300,300,300,2,2,2,2,7,7,7,7,0,0,0,0,0,0,2,0,30000
0,6326,51,636,2228,3287,4843,6379,6878,3,1,-1,-1,0,0,0,0,4600,1500,2000,2000,1000,3000,1,0,50000
0,18795,29,33988,32803,32166,79780,58886,42295,1,2,0,0,0,0,0,0,2500,3007,51780,2025,1560,747,2,0,230000
0,12532,50,5100,2940,6050,3100,0,0,2,2,0,-1,-1,-1,-1,-2,2940,6050,3100,0,0,1035,2,0,20000
0,15582,58,60524,61627,56937,51506,45058,37598,2,1,-1,0,0,0,0,0,2200,2297,1751,1086,3307,1142,1,0,50000
0,5277,34,58501,59225,59592,58654,58664,59323,3,2,2,0,0,0,0,0,2300,2578,2039,2088,2767,1750,1,0,60000
0,17463,46,140626,114690,110884,111200,87619,92418,2,1,0,0,0,0,0,0,8000,5000,12028,5000,10418,5000,2,0,190000
0,15192,28,224166,219085,213888,215125,216543,217390,2,2,0,0,0,0,0,0,8200,7729,9207,7917,7911,8203,2,0,220000
0,28275,42,89756,89395,90052,90604,91200,92134,2,1,0,0,0,0,0,0,3169,3243,3200,3185,3500,3500,2,0,430000
0,21875,23,56397,57112,58057,59006,39578,38973,2,2,0,0,0,0,0,0,2039,2250,2060,1506,1500,1500,2,0,60000
0,28257,45,218116,207533,204532,196061,180142,185838,1,1,0,0,0,0,0,0,10041,10064,9238,6000,8044,7030,2,0,270000
0,17707,34,17067,0,0,7304,7154,9055,1,2,-1,-1,-2,-1,2,0,0,0,7304,0,5000,1857,2,0,120000
0,14889,37,0,0,0,0,0,0,1,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,450000
0,13007,24,390,1063,390,741,390,765,1,2,-1,-1,-1,-1,-1,-1,1063,390,741,390,765,390,2,0,80000
0,7796,38,54787,72780,48785,16025,19120,11461,1,1,0,0,0,2,-1,-1,20015,1670,0,19120,11461,18038,2,0,500000
0,18945,30,18660,27871,55277,38259,8266,13200,1,1,0,0,0,2,0,0,27010,30300,179,5415,10000,10000,2,0,200000
0,7606,39,827,827,827,1036,15209,15156,2,1,-1,-1,-1,-1,-1,0,827,827,1036,15000,1000,1000,2,0,390000
0,19855,46,15717,16724,18051,18759,19132,19684,2,2,0,0,0,0,0,0,1276,1603,1311,684,860,874,2,0,20000
0,28756,35,3994,11230,10925,11795,14384,15806,1,2,0,0,0,0,0,0,11160,1244,1114,2703,3435,402,2,0,500000
0,10269,50,52771,54522,55634,56628,58228,59985,1,1,0,0,0,0,0,0,3000,2400,2300,2300,2500,2100,1,0,240000
0,19241,44,7234,4772,4519,3818,4096,4058,3,1,0,0,0,0,-1,-1,1500,2000,2023,4102,4448,7274,2,0,380000
0,19205,24,17372,17859,20567,19928,18711,19408,2,2,0,0,0,2,0,0,1500,3000,0,1000,1000,1500,2,0,20000
0,28059,40,19088,13828,9290,6636,2941,642,3,2,0,0,0,0,0,-1,1248,1200,1156,1000,700,4600,2,0,20000
0,5857,31,3920,1020,0,860,13335,15248,1,2,-1,-1,-1,-1,-1,-1,1020,0,860,13335,15248,17676,2,0,180000
0,9198,27,20771,19935,3110,2140,0,0,2,2,3,2,0,0,0,-2,0,1000,100,2000,0,0,1,1,20000
0,24523,31,990,1000,6855,1500,9181,7443,1,1,-1,-1,-1,-1,-1,-1,1010,6855,1500,9181,7443,2009,1,0,200000
0,28697,34,566,2329,1894,2528,1865,1496,2,1,2,-1,-1,-1,-1,-1,2329,1894,2532,1865,1496,1873,2,0,230000
0,20563,30,188,6229,7936,13194,5692,8410,2,2,-1,-1,0,0,2,2,6229,2000,5600,0,3002,2,1,0,140000
0,20335,64,133996,136606,136771,141131,147251,150332,5,1,0,0,0,0,0,0,6319,5000,6625,10000,5443,5501,2,0,440000
0,3870,26,23812,15616,11988,32658,30885,26639,1,2,1,2,2,-1,-1,2,0,1525,35011,3000,0,2000,2,0,90000
0,1960,57,67864,65062,66447,49103,45830,46769,3,1,0,0,0,0,0,0,2620,2730,1936,1700,1700,2000,2,0,70000
0,28133,38,736,736,736,736,0,-736,3,2,1,-2,-2,-2,-2,-2,736,736,736,0,0,2965,2,0,540000
0,10785,33,53843,55933,56575,57303,58593,59738,2,1,2,2,2,2,2,2,3500,2100,2200,2300,2200,2100,2,0,80000
0,15157,23,32244,33549,34308,35638,36046,36958,2,2,0,0,0,0,0,0,1841,1600,1900,1300,1489,1800,2,0,70000
0,21268,51,98588,100545,102651,104749,106832,109062,2,1,0,0,0,0,0,0,3592,3719,3798,3821,3949,3976,1,1,240000
0,11320,32,0,0,0,0,0,0,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,50000
0,28460,35,1214,964,1214,464,214,-536,2,1,2,2,2,2,-1,-1,500,1000,0,500,0,0,2,1,230000
0,22571,34,1670,1479,1479,1479,1479,1240,1,1,0,-1,-1,-1,-1,-1,1479,1479,1479,1479,1240,1655,2,1,240000
0,6009,50,265803,246770,223989,223232,219158,212237,2,1,0,0,0,0,0,0,16770,13989,33232,29695,32838,38770,1,0,500000
0,455,42,78129,28202,78553,49340,48919,48443,2,2,0,0,0,0,0,0,2500,51432,1800,1800,1800,1700,1,0,80000
0,27021,32,0,0,0,0,0,0,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,280000
0,21939,27,97973,100442,89242,82784,53609,49048,2,2,0,0,2,0,0,0,12500,2,5085,5000,3000,1004,2,1,90000
0,16457,62,18563,19647,20725,21774,22114,22607,3,1,0,0,0,0,0,0,1700,1700,1700,1000,1000,2000,2,1,30000
0,24715,43,5909,8134,7859,9518,9216,10067,2,2,0,0,2,2,2,2,2500,0,1800,0,1000,0,1,0,20000
0,20648,37,103715,104025,97749,99168,58256,59313,3,2,0,0,0,0,0,0,3942,4949,4800,2256,2313,2194,1,0,200000
0,25633,31,314747,322981,326921,210500,201775,171242,1,2,0,0,0,0,0,0,15000,12127,9557,8000,6500,7000,2,0,350000
0,13768,28,2926,1252,435,1309,589,1210,1,2,-1,-1,-1,-1,-1,-1,1254,435,1309,589,1210,1065,2,0,50000
0,14917,56,89739,73565,77944,81926,79277,78723,1,1,0,0,0,0,0,0,4000,6000,6000,7000,5000,5000,2,0,280000
0,18596,24,5103,3773,10132,4818,0,0,3,2,-1,-1,-1,-1,-1,-2,3773,10139,4830,0,0,1960,2,0,20000
0,27242,42,29492,29329,30720,29204,28219,28501,2,1,2,0,0,0,0,0,1488,1879,1624,900,900,900,1,0,30000
0,4910,30,21326,20425,20135,19529,17428,25227,2,2,2,0,0,0,2,2,1400,1700,1679,0,10000,0,1,1,30000
0,5222,24,48928,32646,31428,24880,26098,26886,2,1,0,0,0,0,0,0,2000,3505,2000,8000,4000,3650,2,1,50000
0,19894,42,114740,113994,113989,115225,116511,112823,2,1,0,0,0,0,0,0,4038,5000,4000,5000,4000,5000,2,0,120000
0,1439,54,48153,46885,27168,27585,27910,27380,2,2,1,2,0,0,0,0,0,1400,1200,1500,1000,1500,1,0,50000
0,8836,32,-15308,-33350,95740,77875,62675,48764,2,1,-2,-2,-1,2,0,0,8,145740,7,2500,2021,2000,2,0,430000
0,29449,30,1500,3010,1700,1125,909,786,1,2,-1,2,2,-1,-1,-1,1700,0,1125,909,786,1433,1,0,120000
0,3956,49,18045,17401,47608,12279,75882,90611,2,1,-1,-1,-1,-1,-1,-1,17409,47622,12279,75882,90611,61411,2,0,240000
0,11342,23,27369,27961,28509,28628,28785,28921,1,2,0,0,0,0,0,0,1466,1452,1009,1040,1048,856,2,0,60000
0,12902,36,297678,306455,307734,225974,231720,222733,1,2,0,0,0,0,0,0,12033,12015,7035,15037,7066,8000,1,1,370000
0,11139,22,2880,1435,1170,780,390,0,2,2,-1,2,-1,0,0,0,0,1170,0,0,0,780,1,0,20000
0,17624,31,1203,0,0,0,5032,0,1,1,-1,-1,-2,-2,-1,-1,0,0,0,5032,0,0,2,0,200000
0,22872,44,160596,155508,149627,150733,140171,134203,3,1,3,3,2,0,0,0,6,8,5117,5008,5021,6026,2,1,340000
0,5126,34,0,1075,229,799,0,0,2,2,1,-1,-1,-1,-1,-2,1075,229,799,0,0,2247,2,1,210000
0,17514,46,39518,39558,41690,21151,30059,13046,2,2,0,0,0,0,0,0,1870,3002,1364,10000,474,490,2,0,60000
0,2289,28,35155,26598,22793,23156,24810,27433,2,2,1,2,0,0,0,0,23,1637,1000,2000,3007,3014,1,0,70000
0,11816,30,165,165,274,165,333,165,2,2,-1,-1,-1,-1,-1,-1,165,274,165,333,165,293,2,0,260000
